ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente
36,Lunettes de soleil,15.3,23.77,invalid_date
85,Montre,,,2023-11-22
5,Robe,,15.26,invalid_date
47,Chemise,,,2024-08-08
58,Pull,14.9,27.91,invalid_date
20,Cravate,1.2,,invalid_date
14,Cravate,4.9,30.67,2024-02-26
33,Lunettes de soleil,9.9,76.07,invalid_date
55,Montre,7.9,,2024-01-05
100,Montre,,,2024-10-17
96,Chemise,,28.95,2024-08-30
30,Robe,16.5,31.15,05/08/2023
92,Chaussures,,51.26,2023-06-10
59,Chaussures,19.2,,2023-10-01
57,Lunettes de soleil,,,invalid_date
100,Pantalon,,,07/03/2025
34,Lunettes de soleil,3.0,93.31,16/01/2024
47,Cravate,,,invalid_date
19,Pull,10.6,,invalid_date
6,Pull,,74.14,2025-04-16
63,Cravate,,61.61,2023-12-13
13,Chaussures,2.6,,invalid_date
6,Cravate,,82.66,invalid_date
10,Montre,,36.22,invalid_date
29,Chaussures,,72.5,invalid_date
41,Pantalon,10.4,,02/05/2024
96,Robe,,26.36,12/12/2023
38,Chaussures,,,invalid_date
34,Lunettes de soleil,17.1,91.79,invalid_date
70,Cravate,,,2025-03-02
40,Montre,,,2024-08-02
22,Chemise,,,2023-09-16
79,Pull,,54.72,21/10/2024
55,Cravate,,,2023-08-05
58,Montre,10.0,,invalid_date
20,Chemise,,41.44,2025-02-07
78,Chaussures,,61.54,2024-04-07
76,Robe,,,2024-08-22
6,Chaussures,,,2024-07-24
56,Cravate,9.8,68.12,invalid_date
93,Robe,13.6,,2025-02-15
43,Robe,12.8,,2024-04-11
25,Cravate,14.8,68.92,2024-11-05
35,Cravate,14.4,15.78,2025-05-18
20,Pantalon,19.0,,invalid_date
38,Pantalon,14.5,,invalid_date
64,Lunettes de soleil,6.7,19.36,invalid_date
42,Robe,11.6,,2024-03-23
87,Chemise,,,26/11/2024
82,Montre,,,invalid_date
52,Robe,,77.4,invalid_date
56,Chaussures,5.1,20.06,invalid_date
56,Chaussures,4.4,,invalid_date
9,Chemise,,57.87,13/09/2023
94,Montre,18.8,,2023-08-23
98,Lunettes de soleil,,61.78,invalid_date
21,Cravate,3.1,,02/11/2023
53,Chemise,15.0,73.56,2025-02-07
45,Cravate,,,2023-08-28
13,Chemise,7.1,39.4,21/07/2023
32,Cravate,11.4,94.18,24/04/2024
79,Chaussures,13.5,,invalid_date
90,Lunettes de soleil,,78.07,2024-09-20
23,Cravate,,70.59,2025-02-27
62,Lunettes de soleil,18.1,55.51,invalid_date
70,Lunettes de soleil,,,invalid_date
40,Pantalon,1.0,27.09,2025-05-01
29,Chaussures,2.9,41.44,28/07/2023
95,Pantalon,,73.74,27/07/2024
62,Montre,8.3,,invalid_date
22,Chemise,13.1,,2024-01-30
99,Pantalon,,,2023-12-22
59,Pantalon,,62.16,invalid_date
89,Robe,,26.04,invalid_date
94,Chaussures,,,invalid_date
50,Chaussures,,61.73,2024-09-16
42,Montre,4.9,40.91,invalid_date
35,Lunettes de soleil,12.9,,2024-04-11
75,Chemise,,,15/09/2023
76,Robe,,,04/08/2024
3,Chemise,,,16/08/2024
72,Pull,,46.51,invalid_date
25,Robe,,,invalid_date
81,Pull,4.9,,invalid_date
69,Chemise,,10.89,invalid_date
82,Lunettes de soleil,,96.84,2025-01-21
21,Lunettes de soleil,,,11/07/2024
71,Chemise,1.3,,13/02/2024
67,Pantalon,15.6,60.07,invalid_date
6,Pull,10.2,,14/03/2024
96,Pantalon,,98.58,2024-10-11
20,Montre,16.0,14.25,2024-08-08
87,Pull,,,invalid_date
27,Chemise,,44.87,invalid_date
34,Cravate,,48.88,invalid_date
98,Montre,18.4,,2024-09-13
54,Chemise,1.6,48.5,2024-10-31
30,Robe,,,2024-03-29
77,Chemise,,,invalid_date
52,Pull,4.1,44.0,2025-04-03
42,Pull,,88.5,22/11/2023
55,Chaussures,4.5,21.24,21/12/2024
31,Cravate,,49.56,06/05/2025
64,Robe,,,invalid_date
42,Pull,,39.36,2024-03-06
69,Cravate,,84.74,14/02/2025
43,Pull,5.1,73.14,2025-01-27
95,Cravate,8.5,95.19,invalid_date
100,Montre,5.5,,06/06/2024
21,Lunettes de soleil,15.7,,invalid_date
87,Pull,11.5,,2024-11-03
88,Pull,,19.13,invalid_date
42,Montre,8.0,50.38,10/01/2024
7,Chemise,7.9,,30/04/2024
35,Montre,,,2025-01-12
39,Montre,,,2024-01-26
46,Robe,,,invalid_date
27,Chemise,,55.95,2024-09-02
25,Pantalon,,17.48,invalid_date
26,Cravate,16.7,48.44,invalid_date
61,Chaussures,16.4,41.74,19/02/2025
70,Montre,,,2024-04-02
41,Pantalon,7.0,,31/12/2024
42,Cravate,18.6,53.44,2024-06-26
66,Pantalon,,,17/02/2025
64,Pantalon,,76.81,invalid_date
51,Pantalon,19.8,,2025-01-25
76,Robe,,,2023-07-11
79,Chemise,14.1,,18/06/2024
30,Chemise,11.1,,2024-03-30
13,Pantalon,,,13/03/2025
22,Robe,,,invalid_date
48,Montre,,,13/06/2023
82,Pull,15.3,95.09,invalid_date
7,Chaussures,,,invalid_date
69,Pantalon,,57.59,invalid_date
78,Montre,,,invalid_date
68,Robe,,93.29,10/05/2024
27,Lunettes de soleil,10.4,,invalid_date
14,Pantalon,4.5,67.44,invalid_date
65,Pull,15.3,79.78,invalid_date
63,Pantalon,,61.88,invalid_date
80,Chaussures,,52.12,17/06/2024
41,Chaussures,,93.22,2024-03-25
48,Pantalon,,77.01,invalid_date
60,Chemise,,,2024-11-01
96,Pantalon,3.3,80.85,2023-11-25
32,Chaussures,,,25/08/2024
16,Cravate,14.7,,invalid_date
13,Pantalon,,15.49,24/05/2024
28,Montre,4.9,,2024-08-19
49,Lunettes de soleil,,,invalid_date
93,Lunettes de soleil,11.8,41.79,invalid_date
1,Pull,,,08/12/2023
86,Cravate,,,2024-12-23
75,Montre,,41.2,2024-11-07
49,Robe,5.7,69.4,12/06/2023
63,Chaussures,9.7,,invalid_date
49,Lunettes de soleil,1.1,36.55,15/03/2025
33,Robe,,16.89,invalid_date
90,Montre,,67.11,17/03/2025
69,Robe,,,2023-11-09
5,Cravate,13.7,22.18,2023-11-12
34,Chaussures,10.2,48.0,17/12/2023
82,Robe,,20.45,invalid_date
41,Cravate,,61.76,06/06/2023
64,Lunettes de soleil,5.9,61.27,invalid_date
69,Robe,,,01/11/2024
15,Cravate,,,2023-05-28
63,Pantalon,9.6,,invalid_date
72,Pantalon,,,invalid_date
99,Chemise,4.9,63.16,invalid_date
64,Cravate,,,invalid_date
29,Cravate,,,2023-12-04
33,Pantalon,5.4,64.45,14/01/2024
25,Lunettes de soleil,19.4,,2024-11-25
45,Robe,16.0,93.14,invalid_date
22,Cravate,18.0,,16/04/2025
60,Chaussures,,15.97,invalid_date
89,Montre,,18.97,2024-02-16
35,Pull,20.0,85.62,2023-12-03
80,Montre,,18.89,2024-05-18
97,Robe,,,2024-10-28
96,Lunettes de soleil,,28.42,17/09/2024
11,Montre,17.0,26.7,17/08/2024
89,Cravate,4.3,19.71,2023-08-09
25,Robe,,,2024-06-22
7,Montre,,50.38,2025-03-06
20,Chemise,,80.15,31/07/2024
54,Chaussures,,27.69,2024-10-05
44,Montre,,12.7,27/12/2023
32,Chaussures,7.3,,2024-01-08
79,Montre,2.7,68.89,2023-08-13
12,Pantalon,,,2023-07-10
84,Lunettes de soleil,10.4,,30/09/2024
91,Robe,15.1,99.89,invalid_date
22,Pantalon,10.0,,2023-12-23
53,Chemise,19.7,,24/11/2024
17,Chaussures,7.9,68.32,2025-04-14
44,Chaussures,,77.98,invalid_date
86,Chemise,,,26/06/2024
24,Lunettes de soleil,12.7,,invalid_date
81,Pull,7.0,,05/07/2023
11,Montre,,74.82,invalid_date
18,Robe,,,2025-02-03
49,Chemise,3.5,61.75,30/03/2024
69,Pantalon,,,invalid_date
37,Lunettes de soleil,,,2024-10-31
28,Montre,8.2,,10/06/2023
59,Robe,1.4,49.45,invalid_date
15,Chemise,10.3,,2024-01-06
7,Lunettes de soleil,11.9,45.37,2025-04-25
42,Cravate,,,18/03/2024
6,Chaussures,,,2024-12-14
19,Chemise,4.2,,invalid_date
96,Chaussures,,91.24,2024-08-08
98,Cravate,1.0,,2023-10-16
38,Lunettes de soleil,9.6,65.1,invalid_date
67,Pantalon,3.3,46.56,2023-11-10
75,Pantalon,8.3,83.84,invalid_date
64,Cravate,,76.6,25/05/2024
2,Pull,6.7,,21/05/2025
34,Lunettes de soleil,5.7,,invalid_date
29,Cravate,9.3,75.07,10/01/2024
11,Pantalon,10.9,,invalid_date
34,Pull,,23.51,2025-03-04
82,Robe,16.3,16.16,28/07/2024
98,Cravate,,,05/01/2024
74,Robe,,,21/05/2024
19,Chemise,2.8,34.03,2023-08-29
91,Pantalon,14.1,92.86,invalid_date
58,Robe,19.4,,2025-02-07
5,Pull,10.5,,2025-01-03
60,Cravate,,67.35,30/10/2024
40,Chaussures,19.1,,2025-04-19
2,Robe,2.7,99.32,invalid_date
90,Pull,3.0,71.8,invalid_date
23,Pull,7.6,,2023-11-11
5,Chemise,9.8,,15/01/2024
53,Chemise,2.0,60.54,23/01/2025
12,Chemise,2.7,28.05,invalid_date
95,Lunettes de soleil,2.3,,invalid_date
92,Pull,,,2024-08-18
99,Robe,6.9,,invalid_date
23,Chaussures,,,21/05/2024
4,Pantalon,,,24/03/2025
93,Cravate,,54.26,17/08/2024
31,Pull,,,invalid_date
22,Chaussures,18.9,77.45,22/05/2024
86,Chaussures,8.5,,invalid_date
50,Pull,,95.74,23/08/2023
10,Montre,,,invalid_date
35,Robe,10.0,69.62,invalid_date
27,Pull,,97.75,invalid_date
39,Montre,19.9,,28/03/2025
27,Robe,,,invalid_date
20,Pantalon,,,24/10/2023
78,Pull,,61.73,2024-02-12
52,Robe,16.2,78.98,invalid_date
91,Montre,15.7,,2025-04-25
1,Lunettes de soleil,5.4,,invalid_date
65,Chaussures,,,invalid_date
3,Lunettes de soleil,8.7,41.26,2023-10-09
6,Chaussures,,,2023-07-23
93,Chaussures,5.7,,2024-02-04
40,Lunettes de soleil,1.1,54.7,invalid_date
94,Lunettes de soleil,2.0,28.24,invalid_date
26,Pantalon,12.3,,2023-05-25
2,Cravate,,83.2,2023-12-20
97,Montre,,,2025-01-02
100,Pantalon,,89.57,11/08/2024
88,Chemise,,,invalid_date
60,Pull,17.5,66.58,2024-06-05
57,Pull,5.2,73.56,16/01/2025
22,Montre,10.9,,invalid_date
98,Chemise,,,2024-09-10
55,Chemise,11.5,,2024-09-25
17,Cravate,,,2024-03-30
69,Cravate,10.2,,invalid_date
14,Chemise,,,20/06/2023
60,Chemise,,,2024-07-09
99,Chaussures,,96.76,2024-12-09
51,Chemise,,,invalid_date
46,Montre,,,invalid_date
88,Pull,2.3,,invalid_date
96,Chaussures,2.7,,04/06/2023
19,Lunettes de soleil,,93.5,2024-10-28
47,Chemise,,90.35,11/12/2024
28,Pantalon,12.8,,invalid_date
38,Pantalon,5.2,37.13,invalid_date
55,Pantalon,,87.23,2024-02-13
13,Pull,,,invalid_date
71,Lunettes de soleil,,74.16,2024-03-14
86,Pull,5.4,,2024-08-21
16,Robe,,33.36,11/07/2023
65,Lunettes de soleil,17.3,38.81,invalid_date
44,Pull,15.1,22.31,02/01/2024
64,Pull,16.3,,invalid_date
64,Pantalon,,23.93,invalid_date
77,Montre,,,08/02/2024
56,Pull,,,2024-04-22
5,Pull,2.2,12.46,2024-11-05
65,Montre,,,invalid_date
83,Cravate,10.1,,25/02/2024
40,Cravate,11.1,,2024-12-24
39,Pull,14.4,44.5,invalid_date
23,Pull,,,2025-05-04
58,Chaussures,,,05/06/2023
55,Robe,,,invalid_date
27,Chaussures,10.1,87.37,31/08/2023
27,Lunettes de soleil,10.0,42.23,2023-11-02
68,Lunettes de soleil,,,invalid_date
89,Chemise,,63.22,2024-06-16
8,Pull,15.8,,2023-08-25
88,Chaussures,,,invalid_date
58,Lunettes de soleil,19.1,,20/06/2023
58,Chemise,,,01/04/2025
33,Chaussures,9.3,62.8,2024-09-30
68,Robe,3.8,,invalid_date
17,Montre,14.8,15.37,2024-09-17
83,Chaussures,10.2,,28/06/2023
84,Montre,9.1,97.18,13/08/2023
22,Chemise,15.8,,2024-10-10
37,Robe,,61.94,2023-06-06
48,Chaussures,,95.98,2024-11-07
75,Chaussures,4.6,77.22,2024-04-09
35,Chaussures,,54.59,2024-03-12
55,Chemise,,51.81,2024-07-20
11,Lunettes de soleil,,89.84,17/11/2024
88,Chemise,,62.5,2023-09-17
53,Montre,,43.91,2024-11-11
57,Chaussures,,48.99,invalid_date
1,Cravate,19.2,,12/04/2024
8,Chaussures,,19.79,invalid_date
78,Cravate,3.4,,2024-10-17
70,Pantalon,4.0,84.0,16/09/2024
84,Chemise,,,invalid_date
54,Montre,,,2023-09-05
71,Robe,7.8,,invalid_date
96,Pull,1.4,,22/06/2024
1,Lunettes de soleil,,77.82,2024-11-30
6,Chemise,13.6,60.85,invalid_date
6,Chaussures,4.5,,2023-08-18
80,Chemise,6.3,62.63,2023-08-12
45,Cravate,5.7,10.59,2023-10-23
46,Pantalon,,,15/01/2025
8,Pantalon,12.7,,25/02/2025
92,Chemise,,,invalid_date
27,Cravate,15.3,27.35,18/11/2024
32,Lunettes de soleil,,21.9,06/01/2024
73,Cravate,,77.74,2023-09-23
75,Chemise,,,10/06/2024
79,Chaussures,19.1,,30/10/2023
26,Pantalon,,,2024-11-06
9,Chemise,,67.68,02/02/2024
44,Pantalon,12.1,45.6,invalid_date
30,Pantalon,10.2,75.03,24/10/2024
36,Montre,,32.67,2023-07-30
90,Chemise,,20.84,2023-08-15
1,Chaussures,,38.39,22/10/2024
8,Cravate,4.2,15.65,14/09/2023
46,Chemise,,28.89,2023-07-30
75,Pantalon,6.7,,19/07/2023
76,Montre,,51.95,04/12/2024
89,Robe,17.3,97.37,invalid_date
33,Pull,14.3,63.16,03/10/2024
99,Montre,,,invalid_date
26,Cravate,17.7,,13/12/2023
13,Pull,17.6,,invalid_date
70,Robe,,,invalid_date
65,Pull,15.0,84.66,30/03/2025
90,Lunettes de soleil,,22.15,2023-06-21
95,Robe,8.6,69.26,25/02/2024
40,Cravate,,76.34,invalid_date
51,Chaussures,11.6,,2024-01-19
97,Pantalon,,,2024-12-15
97,Robe,,,2023-08-03
83,Chemise,2.7,81.36,12/04/2025
12,Robe,11.8,63.46,invalid_date
90,Lunettes de soleil,,,06/09/2023
1,Robe,,84.52,invalid_date
47,Lunettes de soleil,4.7,,invalid_date
6,Chemise,14.6,14.49,invalid_date
29,Cravate,8.0,58.49,2024-04-25
21,Robe,16.9,17.82,03/04/2025
1,Chemise,9.0,93.86,02/08/2023
63,Chemise,,,2024-03-06
61,Lunettes de soleil,,,2024-02-12
2,Pull,5.3,,2023-08-18
57,Lunettes de soleil,13.5,70.6,2024-03-27
53,Pantalon,,35.48,01/03/2025
39,Chaussures,18.8,,07/11/2024
15,Cravate,,,invalid_date
47,Montre,19.1,47.98,13/04/2024
78,Robe,4.4,,2024-10-06
61,Pull,17.3,,2025-01-29
12,Montre,12.8,25.52,2023-08-17
22,Robe,,,2024-11-12
99,Montre,,,2023-07-06
65,Lunettes de soleil,,61.32,2023-09-22
46,Robe,,,2024-04-09
54,Chemise,,,invalid_date
91,Robe,2.2,98.13,invalid_date
44,Cravate,,,26/04/2024
95,Robe,,75.35,07/09/2024
100,Chemise,16.9,62.34,16/01/2025
69,Pantalon,,,invalid_date
82,Lunettes de soleil,,,21/03/2025
28,Montre,,,invalid_date
45,Lunettes de soleil,,86.42,invalid_date
50,Cravate,8.7,,invalid_date
12,Pull,16.5,94.45,05/05/2025
61,Chaussures,12.0,,17/08/2023
6,Montre,,11.84,05/04/2024
53,Lunettes de soleil,1.6,30.51,26/06/2023
35,Lunettes de soleil,12.3,,11/12/2023
83,Montre,13.7,,invalid_date
16,Chaussures,4.5,,invalid_date
83,Robe,15.7,,invalid_date
83,Lunettes de soleil,,70.86,07/01/2025
61,Cravate,11.9,37.42,invalid_date
66,Montre,19.8,,invalid_date
42,Chemise,,61.39,2023-11-11
89,Montre,,78.85,invalid_date
52,Montre,,28.53,2024-06-28
52,Chaussures,12.0,52.71,invalid_date
79,Pantalon,13.8,54.15,03/08/2023
90,Pull,19.3,79.54,16/10/2024
12,Montre,15.0,,invalid_date
34,Chaussures,,24.2,invalid_date
90,Cravate,19.5,70.71,28/10/2024
39,Chemise,,,15/03/2024
4,Lunettes de soleil,12.4,,2023-09-14
1,Pull,5.9,,2025-02-21
72,Robe,13.5,83.06,invalid_date
87,Pantalon,9.9,47.29,31/05/2023
82,Lunettes de soleil,,69.7,16/05/2025
83,Chemise,,89.42,invalid_date
66,Pantalon,7.2,94.55,2025-03-11
61,Chemise,18.8,,2025-03-13
58,Chemise,4.9,56.58,27/09/2023
21,Lunettes de soleil,3.9,,invalid_date
23,Robe,,77.7,invalid_date
3,Montre,,95.63,invalid_date
83,Montre,13.0,16.77,30/06/2023
76,Pantalon,,87.27,10/11/2023
52,Lunettes de soleil,3.5,57.73,2024-07-22
80,Pantalon,9.7,,2024-03-11
87,Robe,6.3,,invalid_date
84,Chaussures,,,2023-07-22
11,Chaussures,,82.95,02/02/2025
21,Pull,5.1,62.7,2024-08-09
59,Pull,5.7,,invalid_date
58,Lunettes de soleil,16.6,,invalid_date
98,Montre,,,2024-01-22
98,Robe,,,20/12/2024
65,Pantalon,,,invalid_date
3,Cravate,,85.64,2023-08-09
46,Montre,20.0,,invalid_date
52,Lunettes de soleil,3.9,96.47,21/07/2024
5,Lunettes de soleil,,,21/02/2025
75,Pantalon,,,invalid_date
23,Chaussures,,,2024-09-02
22,Lunettes de soleil,11.7,,13/01/2024
10,Montre,,,19/06/2024
79,Chaussures,12.2,,29/10/2023
72,Montre,,,24/10/2024
2,Robe,,57.27,invalid_date
33,Cravate,2.8,64.28,invalid_date
11,Chaussures,,10.89,2023-07-03
38,Robe,,93.7,invalid_date
93,Pantalon,,76.71,2024-05-08
37,Pantalon,5.1,,07/01/2025
20,Montre,,,29/08/2024
21,Chaussures,6.6,39.66,2024-05-23
67,Chaussures,5.4,,28/02/2024
55,Pantalon,,,2024-11-28
73,Chemise,,46.21,2023-08-18
11,Montre,13.5,66.52,14/10/2024
79,Lunettes de soleil,,,2023-11-10
97,Robe,17.1,,21/02/2024
33,Pantalon,,30.3,invalid_date
25,Montre,,86.54,2025-02-01
7,Montre,10.3,67.81,30/06/2024
45,Chemise,5.3,78.18,2024-03-07
19,Pull,16.8,,2023-08-12
27,Montre,,,26/09/2023
36,Montre,6.4,,08/09/2023
4,Montre,,87.94,28/11/2024
9,Chemise,,47.22,invalid_date
10,Montre,,18.08,invalid_date
22,Pull,,,2023-12-05
78,Pantalon,,,14/10/2023
70,Pantalon,14.8,,13/05/2025
35,Lunettes de soleil,13.7,64.2,22/03/2024
7,Montre,16.6,14.55,invalid_date
32,Chemise,,90.35,invalid_date
36,Chemise,19.9,64.38,2023-10-17
11,Chemise,,45.43,invalid_date
94,Chemise,,,invalid_date
36,Chemise,13.5,,2023-06-27
78,Pull,,,invalid_date
77,Cravate,17.5,,2024-10-25
26,Chemise,,37.0,invalid_date
65,Chemise,,,2025-04-13
77,Chaussures,1.8,63.95,invalid_date
93,Robe,17.4,18.27,16/06/2024
49,Pantalon,,59.82,12/06/2024
21,Lunettes de soleil,5.6,,2023-05-25
38,Montre,16.2,,2024-12-13
77,Montre,,,17/05/2025
92,Robe,6.6,87.72,invalid_date
26,Pantalon,9.4,36.03,invalid_date
74,Pull,,,19/06/2024
53,Chaussures,17.6,,2025-01-17
47,Cravate,19.5,77.41,invalid_date
69,Robe,,,2024-11-09
28,Lunettes de soleil,10.8,39.76,09/12/2024
31,Chemise,8.5,49.06,29/08/2023
6,Chaussures,14.9,,17/03/2024
2,Pantalon,1.2,62.8,2024-10-13
8,Cravate,13.1,42.84,invalid_date
34,Pull,4.0,,16/06/2024
73,Montre,,30.81,invalid_date
84,Chaussures,19.4,,2024-04-11
18,Montre,,,09/11/2024
35,Chaussures,,,invalid_date
37,Pull,5.3,21.19,invalid_date
72,Pantalon,,,invalid_date
28,Robe,,,05/02/2025
21,Chaussures,,,invalid_date
64,Chemise,,44.19,31/08/2024
14,Lunettes de soleil,,58.76,09/04/2025
2,Robe,9.5,,2024-12-23
17,Cravate,7.7,,2024-01-09
10,Pull,19.1,16.11,invalid_date
93,Pantalon,9.0,38.44,20/01/2024
68,Montre,,,14/12/2024
10,Cravate,,,2025-05-17
91,Lunettes de soleil,,,invalid_date
60,Chemise,,21.08,invalid_date
68,Lunettes de soleil,,,invalid_date
28,Lunettes de soleil,7.3,59.84,05/11/2024
92,Montre,,45.64,06/05/2025
88,Montre,1.9,,02/09/2023
94,Pantalon,11.3,87.0,invalid_date
24,Chaussures,,48.92,2023-10-07
25,Chaussures,,29.14,2024-07-16
73,Lunettes de soleil,6.5,26.74,27/01/2024
31,Chaussures,,43.85,19/08/2023
22,Montre,10.0,65.98,2025-01-01
93,Pull,13.4,22.3,2024-07-31
74,Pantalon,5.8,15.87,2024-08-16
98,Chaussures,,,23/11/2024
85,Pantalon,12.5,90.05,invalid_date
62,Pull,16.6,,invalid_date
44,Chaussures,18.0,,09/07/2024
56,Pantalon,4.8,21.19,invalid_date
51,Robe,19.7,70.61,14/04/2024
81,Chaussures,,,2025-02-07
27,Pantalon,8.9,,12/08/2023
94,Montre,,,2023-06-10
31,Lunettes de soleil,,65.29,invalid_date
65,Robe,,17.63,invalid_date
61,Robe,14.8,,2023-10-24
87,Lunettes de soleil,,,21/01/2025
54,Chaussures,8.1,,2023-09-24
2,Chemise,,,invalid_date
52,Robe,19.0,,03/03/2025
41,Montre,13.3,19.4,invalid_date
90,Montre,,85.79,06/01/2024
77,Lunettes de soleil,,83.25,27/12/2024
77,Cravate,,,16/06/2023
28,Chaussures,3.5,,12/02/2025
13,Chaussures,2.9,69.45,09/08/2023
79,Robe,,30.52,2024-09-11
90,Pantalon,,49.32,2024-10-27
25,Robe,,25.54,23/03/2025
51,Montre,,15.78,2023-11-12
27,Montre,,,2024-10-05
50,Chemise,8.3,98.87,invalid_date
93,Robe,,,invalid_date
74,Robe,,,invalid_date
35,Lunettes de soleil,4.7,,2024-11-12
26,Lunettes de soleil,16.3,85.55,invalid_date
19,Lunettes de soleil,,21.92,10/05/2025
42,Pull,,,18/03/2024
43,Montre,,,23/01/2025
46,Pantalon,19.8,,19/01/2024
1,Chemise,,,invalid_date
17,Robe,,,19/12/2024
33,Pull,3.0,,26/10/2023
9,Montre,18.7,22.93,2024-09-15
68,Lunettes de soleil,,11.53,20/03/2025
61,Chemise,,11.79,30/04/2024
25,Chemise,,,2025-02-24
28,Lunettes de soleil,2.2,,invalid_date
7,Cravate,,77.2,23/11/2024
86,Chemise,,,invalid_date
63,Montre,,40.3,invalid_date
35,Pantalon,,64.85,15/12/2024
41,Chemise,,,invalid_date
63,Robe,19.8,,invalid_date
82,Cravate,11.9,89.94,2023-10-19
85,Lunettes de soleil,,34.32,2024-05-04
12,Pull,18.3,,invalid_date
3,Montre,,23.82,2023-10-14
73,Montre,,,24/06/2024
47,Pull,19.2,69.07,invalid_date
55,Robe,19.9,28.13,invalid_date
41,Lunettes de soleil,,,2023-12-24
32,Cravate,,,invalid_date
71,Lunettes de soleil,,,17/08/2024
38,Cravate,,27.32,06/12/2023
52,Chaussures,17.0,69.15,02/02/2024
12,Pantalon,9.9,36.54,23/11/2024
47,Pull,,66.06,19/09/2023
20,Cravate,3.5,,2023-06-22
58,Chemise,19.6,30.52,2025-05-12
91,Lunettes de soleil,,,2024-08-27
86,Robe,,,2025-01-11
81,Montre,,38.25,invalid_date
70,Chemise,17.0,51.65,17/10/2024
75,Pantalon,7.1,,06/06/2024
66,Lunettes de soleil,4.2,,08/08/2024
27,Chemise,17.4,,2024-07-22
20,Cravate,12.3,26.24,invalid_date
43,Pantalon,11.4,,invalid_date
98,Pantalon,10.7,83.39,invalid_date
63,Chemise,,74.37,2023-10-11
7,Montre,12.1,53.29,invalid_date
72,Chaussures,8.4,,invalid_date
39,Montre,18.5,74.25,16/07/2024
63,Pull,,87.6,2024-07-12
44,Pull,14.1,,2023-08-01
95,Pantalon,15.6,,07/04/2025
81,Chemise,,49.6,18/10/2024
17,Pantalon,11.0,,03/02/2024
6,Robe,8.0,19.42,05/01/2024
9,Robe,17.9,68.63,2023-11-07
30,Pull,17.2,,2024-09-13
42,Lunettes de soleil,16.6,,31/07/2024
80,Montre,11.2,,invalid_date
35,Pull,,,invalid_date
38,Chemise,18.4,,invalid_date
55,Robe,16.5,48.88,invalid_date
41,Montre,,55.54,2023-11-24
46,Montre,8.0,64.13,invalid_date
57,Cravate,,96.56,invalid_date
5,Chaussures,11.7,,invalid_date
85,Robe,13.2,,2024-11-02
49,Pull,,,invalid_date
32,Lunettes de soleil,16.1,95.21,29/01/2025
38,Lunettes de soleil,,44.99,16/03/2024
96,Pull,11.4,,14/07/2024
95,Pantalon,,10.26,2024-12-04
22,Pantalon,10.8,46.4,invalid_date
37,Pantalon,,,18/02/2025
90,Chemise,,83.56,invalid_date
63,Montre,6.5,63.23,invalid_date
52,Robe,13.6,97.4,2024-06-20
55,Pull,19.4,,invalid_date
24,Pantalon,11.6,,18/04/2025
16,Lunettes de soleil,,49.2,2024-10-09
18,Pull,15.2,35.01,2024-01-25
17,Chaussures,13.9,34.18,2023-07-24
27,Montre,19.5,,11/01/2025
80,Chemise,,,2024-07-12
82,Robe,,,2023-05-27
79,Chaussures,,,01/11/2023
47,Lunettes de soleil,17.8,,2024-10-23
15,Lunettes de soleil,5.7,44.16,invalid_date
75,Pull,,,04/11/2024
75,Chaussures,,,01/03/2025
12,Robe,12.5,,2023-08-10
23,Pull,7.5,,23/02/2025
88,Robe,,53.3,invalid_date
69,Cravate,,52.19,2024-12-17
9,Robe,,44.02,05/10/2024
88,Montre,6.6,23.39,2025-02-14
34,Montre,,,2023-07-17
9,Chaussures,17.6,,18/09/2023
32,Montre,,48.24,2023-06-09
90,Pull,10.5,,2024-11-28
11,Robe,4.9,39.21,28/07/2023
30,Lunettes de soleil,,25.37,2023-07-17
63,Pantalon,11.4,,invalid_date
68,Pull,9.0,,2023-12-03
53,Chemise,,83.98,2023-07-15
93,Pantalon,,26.13,2025-02-18
52,Chemise,2.0,,08/12/2023
83,Pull,18.3,70.78,2024-04-02
37,Pantalon,2.8,,22/09/2024
5,Pantalon,,38.78,2024-03-31
13,Lunettes de soleil,9.1,28.52,2024-01-22
18,Chaussures,6.3,99.21,invalid_date
17,Chaussures,13.6,43.52,invalid_date
4,Pantalon,19.3,86.53,2023-05-26
33,Robe,5.0,27.32,13/09/2024
24,Lunettes de soleil,19.2,81.69,2023-07-10
94,Robe,,,2024-12-21
28,Robe,,,invalid_date
57,Lunettes de soleil,16.1,,17/07/2023
25,Robe,4.3,,2024-02-23
56,Montre,,66.26,12/08/2023
85,Pull,,,22/01/2025
100,Pantalon,7.4,,11/01/2024
43,Pantalon,,,2024-09-04
82,Chemise,,47.48,05/01/2025
61,Pull,,,2025-05-10
37,Montre,,,23/03/2024
93,Pull,,,2025-02-18
98,Pull,15.2,,24/05/2024
76,Chaussures,,52.73,invalid_date
59,Lunettes de soleil,19.1,39.16,invalid_date
37,Lunettes de soleil,,32.17,20/03/2024
13,Lunettes de soleil,14.9,,invalid_date
82,Cravate,12.7,,2025-03-11
87,Pantalon,2.9,72.52,2024-01-06
32,Chemise,10.4,,2023-09-10
61,Chaussures,15.7,,invalid_date
79,Lunettes de soleil,16.5,60.03,28/01/2025
94,Robe,11.9,21.86,08/12/2024
51,Cravate,,,06/03/2024
24,Pull,13.2,77.38,24/07/2024
