ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente,Total_HT,Total_HT_normalise
57,Pull,12.0,69.76,16/10/2024,837.1200000000001,0.4251701198533603
27,Pull,,67.93,invalid_date,,
45,Lunettes de soleil,7.2,59.09,18/08/2023,425.44800000000004,0.21608344938762952
85,Chaussures,,40.16,2024-05-27,,
21,Montre,,48.7,05/04/2024,,
41,Pantalon,13.1,24.81,invalid_date,325.01099999999997,0.16507187240020602
1,Montre,3.4,67.5,invalid_date,229.5,0.11656219240532562
92,Chaussures,,52.22,2023-09-24,,
65,Lunettes de soleil,4.8,10.78,2023-06-21,51.74399999999999,0.026280584243229488
99,Lunettes de soleil,,46.6,invalid_date,,
92,Pull,,66.17,2024-11-30,,
12,Pantalon,15.4,98.57,17/02/2025,1517.9779999999998,0.7709753538259317
96,Pantalon,,73.8,22/05/2024,,
2,Chemise,10.6,46.12,invalid_date,488.87199999999996,0.2482962619850821
34,Montre,,87.72,2023-10-01,,
41,Robe,10.6,42.23,invalid_date,447.638,0.227353667468127
24,Pantalon,,52.48,09/09/2023,,
87,Cravate,16.4,88.89,07/01/2025,1457.7959999999998,0.7404091409137866
89,Chaussures,,48.1,invalid_date,,
19,Robe,,33.75,invalid_date,,
64,Chaussures,6.5,82.98,2023-12-13,539.37,0.2739440074843594
41,Pantalon,,35.18,07/05/2025,,
15,Lunettes de soleil,19.1,75.67,2024-05-08,1445.2970000000003,0.7340609455199997
41,Lunettes de soleil,17.1,44.33,2024-08-22,758.043,0.3850072070479749
12,Chemise,2.1,63.04,2023-11-16,132.38400000000001,0.06723733890800274
43,Chaussures,12.9,65.95,2023-10-26,850.7550000000001,0.4320952854021473
34,Cravate,,48.22,27/04/2025,,
51,Chaussures,11.1,56.07,2024-06-16,622.377,0.3161029526041365
90,Robe,15.6,88.46,2023-09-15,1379.9759999999999,0.7008846537112489
12,Chemise,19.6,70.69,2023-08-04,1385.5240000000001,0.7037024621795049
13,Pantalon,15.2,70.05,29/08/2024,1064.76,0.5407876252091264
62,Pantalon,,45.83,invalid_date,,
76,Chaussures,,49.15,invalid_date,,
22,Chaussures,11.5,51.74,13/07/2024,595.01,0.3022033555690318
20,Lunettes de soleil,,44.22,invalid_date,,
25,Pull,19.2,38.54,invalid_date,739.968,0.375826982090562
45,Pantalon,,17.23,31/03/2025,,
68,Lunettes de soleil,,79.65,invalid_date,,
63,Pull,13.1,66.38,2023-11-16,869.5779999999999,0.4416554167644367
76,Cravate,1.3,75.8,30/05/2024,98.54,0.050048097776125434
82,Chemise,,85.21,08/01/2025,,
24,Chaussures,5.3,46.73,2024-08-21,247.66899999999998,0.12579015961147968
82,Robe,,54.53,invalid_date,,
39,Robe,18.9,32.89,27/04/2025,621.621,0.3157189830291543
49,Lunettes de soleil,,41.85,invalid_date,,
96,Robe,,60.54,invalid_date,,
46,Lunettes de soleil,,84.89,17/07/2024,,
60,Chaussures,14.9,14.6,28/06/2024,217.54,0.11048775309740537
76,Pull,,70.03,2024-10-11,,
9,Chaussures,,79.46,2023-09-19,,
97,Montre,,26.93,2024-10-09,,
19,Cravate,13.5,34.73,10/12/2023,468.85499999999996,0.23812970248452694
49,Chaussures,,19.99,invalid_date,,
39,Pull,,78.02,invalid_date,,
59,Chemise,,22.21,invalid_date,,
93,Chaussures,,89.47,26/07/2024,,
4,Robe,,45.3,invalid_date,,
64,Chemise,6.9,74.1,2024-11-19,511.28999999999996,0.2596822804135901
87,Lunettes de soleil,9.4,95.29,06/09/2023,895.7260000000001,0.4549358882546959
30,Chemise,,86.52,invalid_date,,
38,Chaussures,,64.7,22/08/2023,,
39,Pull,1.9,59.77,2024-12-22,113.563,0.05767822333823962
76,Chemise,,27.47,invalid_date,,
16,Pantalon,,23.24,invalid_date,,
21,Pantalon,17.0,71.68,invalid_date,1218.5600000000002,0.6189020704899068
7,Montre,5.3,24.11,23/09/2023,127.78299999999999,0.06490050820100096
1,Montre,,86.54,19/02/2025,,
26,Chemise,,14.6,2023-09-11,,
17,Lunettes de soleil,15.1,60.44,2025-05-10,912.6439999999999,0.4635284772355816
52,Montre,15.5,31.4,12/12/2023,486.7,0.24719311130140295
9,Chaussures,,58.75,2023-07-23,,
10,Cravate,16.8,50.18,2023-06-20,843.024,0.4281687393913169
97,Pull,2.9,35.27,2024-03-15,102.283,0.05194915348929813
70,Robe,4.0,18.87,09/09/2024,75.48,0.03833600994664042
31,Chaussures,1.6,71.66,invalid_date,114.656,0.05823335395392163
50,Pantalon,,30.0,2023-12-30,,
56,Cravate,,88.42,invalid_date,,
59,Pantalon,,77.27,2024-09-10,,
94,Chaussures,,70.05,19/06/2023,,
39,Lunettes de soleil,17.8,54.48,invalid_date,969.744,0.49252935386453195
100,Pantalon,14.0,66.36,28/07/2023,929.04,0.47185594436707495
73,Lunettes de soleil,,93.43,23/03/2024,,
78,Cravate,8.6,72.11,27/06/2024,620.146,0.3149698360409283
74,Chaussures,15.2,80.15,invalid_date,1218.28,0.6187598595362095
83,Chaussures,10.2,44.5,14/07/2023,453.9,0.23053411386831066
9,Chemise,18.2,43.94,invalid_date,799.708,0.40616870485437095
13,Pantalon,11.3,21.55,28/12/2023,243.51500000000001,0.12368035853413015
62,Pantalon,10.9,17.88,24/02/2025,194.892,0.09898491852836043
77,Chemise,7.0,19.58,2024-02-15,137.06,0.06961226183474478
36,Lunettes de soleil,,42.04,invalid_date,,
96,Lunettes de soleil,,64.79,10/12/2023,,
72,Pantalon,2.7,57.3,02/04/2024,154.71,0.07857663088029597
68,Chaussures,14.3,78.72,12/08/2023,1125.6960000000001,0.5717367919037274
10,Lunettes de soleil,,26.97,2024-07-28,,
50,Cravate,16.2,47.94,2024-06-15,776.6279999999999,0.39444645909962184
10,Montre,,34.1,2024-02-10,,
67,Pull,,72.54,invalid_date,,
77,Pantalon,,99.93,invalid_date,,
57,Robe,2.3,39.04,invalid_date,89.79199999999999,0.04560502126561654
95,Robe,,90.82,invalid_date,,
30,Pantalon,7.0,79.84,2024-12-30,558.88,0.28385306357947004
99,Montre,,79.77,invalid_date,,
81,Robe,18.4,60.62,invalid_date,1115.408,0.5665115551478842
14,Montre,10.2,39.58,12/06/2023,403.71599999999995,0.20504584779567944
55,Montre,1.5,20.89,invalid_date,31.335,0.01591492940749838
38,Chemise,14.4,37.51,invalid_date,540.144,0.2743371191920793
22,Robe,2.8,82.97,09/11/2023,232.31599999999997,0.11799242828250815
13,Pantalon,,36.12,01/02/2025,,
18,Robe,16.9,71.59,invalid_date,1209.8709999999999,0.6144889598589267
23,Lunettes de soleil,17.3,12.44,26/10/2024,215.212,0.10930537059666638
50,Pull,12.7,77.44,2024-12-23,983.4879999999999,0.49950988010600816
85,Lunettes de soleil,12.4,61.29,2024-07-25,759.996,0.3859991284500124
69,Lunettes de soleil,,18.36,invalid_date,,
70,Cravate,12.6,85.22,20/02/2024,1073.772,0.545364786333121
87,Chaussures,10.7,34.31,2024-08-09,367.117,0.18645735245867506
37,Chaussures,6.4,44.53,invalid_date,284.992,0.14474637184304384
43,Pull,,28.38,invalid_date,,
2,Cravate,,35.5,26/11/2023,,
77,Pantalon,,46.44,14/12/2023,,
7,Pantalon,,91.74,2023-09-20,,
84,Pull,,94.93,18/10/2024,,
63,Robe,6.0,28.4,09/09/2024,170.39999999999998,0.08654552324996724
98,Chemise,,46.77,15/07/2024,,
61,Chaussures,,21.19,2024-05-30,,
96,Chaussures,,56.27,invalid_date,,
7,Lunettes de soleil,,29.87,2024-08-10,,
7,Cravate,,23.2,invalid_date,,
66,Lunettes de soleil,15.2,30.94,invalid_date,470.288,0.23885751782969836
20,Cravate,,71.17,03/07/2024,,
50,Cravate,,58.44,invalid_date,,
10,Pull,15.3,68.66,2024-01-22,1050.498,0.5335440087033104
5,Lunettes de soleil,,75.34,2024-10-26,,
85,Lunettes de soleil,,95.84,invalid_date,,
17,Lunettes de soleil,9.2,66.82,2024-02-26,614.7439999999999,0.31222618042710015
34,Montre,1.5,16.31,09/12/2023,24.464999999999996,0.01242568207928667
75,Lunettes de soleil,,59.28,invalid_date,,
76,Pull,1.3,34.86,invalid_date,45.318,0.023016842855880373
30,Cravate,1.1,61.68,26/12/2024,67.848,0.03445974566586724
31,Lunettes de soleil,4.3,16.04,28/03/2024,68.972,0.035030621065708575
40,Montre,17.5,59.66,07/08/2024,1044.05,0.5302690935981708
1,Cravate,,35.38,invalid_date,,
39,Pantalon,4.9,92.68,invalid_date,454.13200000000006,0.23065194580137402
87,Cravate,,56.27,21/04/2024,,
22,Pantalon,,40.94,invalid_date,,
47,Pantalon,,78.21,2023-09-15,,
98,Pantalon,11.4,75.91,invalid_date,865.374,0.439520220873927
9,Robe,17.5,33.32,03/09/2023,583.1,0.29615431107427176
21,Pantalon,,61.68,2025-04-14,,
76,Pantalon,,23.93,26/06/2024,,
12,Pantalon,,17.93,2024-07-09,,
20,Chemise,8.9,94.14,2023-09-25,837.846,0.4255388525404464
95,Pantalon,8.7,47.57,2025-03-03,413.859,0.21019743959335796
84,Lunettes de soleil,,95.91,invalid_date,,
25,Robe,10.4,77.12,26/02/2024,802.0480000000001,0.40735718211026845
73,Cravate,,54.3,invalid_date,,
81,Montre,1.9,24.21,2024-07-28,45.999,0.023362720211122324
17,Robe,,94.53,invalid_date,,
45,Pantalon,6.6,91.09,24/08/2023,601.194,0.3053441860606855
49,Chemise,6.5,25.62,03/09/2024,166.53,0.08457996471136764
52,Pull,1.8,33.15,invalid_date,59.67,0.03030617002538466
65,Pull,,28.38,13/07/2024,,
66,Montre,,41.28,2023-12-29,,
27,Lunettes de soleil,13.5,47.5,2024-01-29,641.25,0.3256884787795863
76,Chemise,17.8,81.94,invalid_date,1458.532,0.7407829525635049
97,Montre,18.1,77.83,2024-05-03,1408.7230000000002,0.7154851475895753
10,Pantalon,5.9,96.13,23/09/2024,567.167,0.2880619999126419
28,Chemise,,75.58,invalid_date,,
68,Lunettes de soleil,,44.2,invalid_date,,
22,Pull,15.7,88.54,invalid_date,1390.078,0.706015421762136
22,Chemise,15.4,57.42,2024-08-08,884.268,0.44911641287090404
61,Pull,3.8,42.17,2023-11-15,160.246,0.0813883445933935
62,Pull,,63.97,invalid_date,,
90,Montre,,96.88,invalid_date,,
9,Robe,,71.55,03/09/2024,,
99,Pull,,37.96,invalid_date,,
52,Montre,,31.38,2025-03-22,,
73,Cravate,7.7,15.49,22/12/2024,119.27300000000001,0.06057831100113465
25,Chemise,,61.8,2024-08-19,,
36,Chaussures,,78.34,07/04/2024,,
84,Chemise,19.1,34.71,2025-03-15,662.961,0.33671541455000903
35,Lunettes de soleil,13.0,54.62,invalid_date,710.06,0.3606368206506558
43,Cravate,,66.16,2023-11-01,,
77,Chaussures,,46.79,invalid_date,,
58,Chemise,,17.4,invalid_date,,
65,Pantalon,,43.33,invalid_date,,
87,Robe,,64.36,10/08/2023,,
27,Pantalon,,65.79,invalid_date,,
57,Montre,,80.21,14/05/2025,,
3,Pull,,68.38,invalid_date,,
44,Lunettes de soleil,16.2,95.57,invalid_date,1548.234,0.7863422631654331
35,Chemise,10.3,36.86,30/04/2024,379.658,0.19282687949551683
27,Pull,,21.25,invalid_date,,
30,Robe,,31.64,invalid_date,,
31,Chaussures,,41.46,invalid_date,,
82,Pantalon,,25.09,invalid_date,,
95,Robe,,11.64,01/05/2024,,
76,Montre,14.7,97.68,invalid_date,1435.896,0.7292862127496184
45,Pull,11.9,56.64,28/08/2024,674.0160000000001,0.34233020773972966
25,Lunettes de soleil,2.9,51.41,invalid_date,149.089,0.0757217459848261
83,Robe,,58.87,invalid_date,,
41,Pull,,91.35,2024-09-29,,
48,Pull,,14.09,14/07/2024,,
17,Chaussures,11.1,34.31,2023-11-14,380.841,0.1934277207748872
30,Pull,16.6,65.09,29/04/2024,1080.4940000000001,0.5487788650143787
99,Pantalon,,56.81,2023-09-19,,
91,Chemise,,70.62,22/05/2023,,
100,Lunettes de soleil,17.0,45.08,invalid_date,766.36,0.38923138026904286
34,Pantalon,,48.62,2023-09-04,,
17,Chaussures,19.2,16.8,20/05/2024,322.56,0.16382701865909294
21,Lunettes de soleil,2.6,62.7,28/05/2023,163.02,0.0827972488275215
81,Robe,,73.01,28/12/2024,,
88,Pull,6.3,19.84,invalid_date,124.99199999999999,0.0634829697303985
69,Pull,,92.92,invalid_date,,
3,Pull,3.7,59.74,invalid_date,221.038,0.11226437422609309
76,Cravate,,56.17,invalid_date,,
100,Robe,17.4,33.42,2023-11-17,581.508,0.29534574022325094
8,Pantalon,,25.21,15/10/2023,,
62,Lunettes de soleil,13.4,67.29,2023-09-25,901.6860000000001,0.45796294998339193
65,Lunettes de soleil,16.5,14.02,23/02/2025,231.32999999999998,0.11749164256698899
14,Pantalon,,74.61,invalid_date,,
88,Chemise,,81.65,invalid_date,,
60,Robe,,93.0,invalid_date,,
74,Cravate,,20.99,invalid_date,,
11,Robe,1.9,23.55,2023-10-10,44.745,0.02272581829706446
12,Pull,,60.96,2024-01-01,,
4,Cravate,,55.03,invalid_date,,
39,Pantalon,,10.43,16/11/2024,,
60,Lunettes de soleil,17.3,44.9,17/09/2023,776.77,0.39451858036899684
15,Chemise,,90.72,invalid_date,,
39,Montre,14.8,85.93,26/04/2024,1271.7640000000001,0.6459241832774141
50,Chemise,,24.6,28/05/2023,,
76,Chaussures,,16.09,16/05/2024,,
17,Lunettes de soleil,4.3,46.62,14/12/2023,200.46599999999998,0.1018159322994597
26,Chaussures,5.4,14.67,2025-01-13,79.218,0.0402345261784971
4,Lunettes de soleil,,73.69,10/10/2023,,
98,Robe,,39.97,10/01/2025,,
72,Lunettes de soleil,,58.99,invalid_date,,
24,Chemise,5.3,25.19,2024-12-14,133.507,0.06780770641158086
68,Montre,,28.27,29/06/2024,,
21,Robe,,25.63,30/10/2023,,
86,Lunettes de soleil,6.9,48.44,2024-05-23,334.236,0.16975721542826322
98,Chaussures,11.3,52.39,19/01/2024,592.0070000000001,0.3006781430906301
11,Chemise,,38.1,2025-05-18,,
18,Pantalon,,46.52,19/05/2025,,
64,Chaussures,18.1,45.81,23/10/2023,829.1610000000001,0.42112777349451935
7,Pantalon,,50.09,2024-02-25,,
17,Chemise,,16.63,2024-09-24,,
16,Chaussures,,21.37,invalid_date,,
20,Montre,,61.78,28/01/2025,,
67,Chemise,16.9,78.66,31/07/2023,1329.3539999999998,0.6751739290753342
81,Chemise,,10.85,14/05/2025,,
20,Chemise,5.2,14.77,invalid_date,76.804,0.039008464599122564
35,Chemise,,23.35,2023-09-18,,
9,Robe,,47.9,2023-08-13,,
82,Pantalon,10.9,92.66,2024-06-03,1009.994,0.5129721784584943
43,Robe,,24.72,invalid_date,,
11,Pull,5.7,81.07,15/02/2024,462.099,0.23469835533032052
99,Chaussures,,75.57,13/04/2025,,
42,Chemise,1.8,22.89,invalid_date,41.202000000000005,0.020926341836532577
34,Chemise,,25.84,2024-02-24,,
3,Robe,7.1,76.54,invalid_date,543.434,0.27600809789802055
45,Chaussures,10.8,40.09,2024-04-25,432.9720000000001,0.2199048608719767
36,Pull,5.7,14.54,05/06/2024,82.878,0.042093426501823863
3,Pull,,24.16,2023-10-13,,
45,Chemise,7.2,45.98,2024-02-16,331.056,0.1681421053112744
17,Pull,2.8,53.87,19/05/2024,150.83599999999998,0.07660904075664354
17,Pull,5.4,94.72,invalid_date,511.488,0.25978284387370454
64,Pantalon,,48.9,2023-12-12,,
56,Cravate,7.0,88.66,17/06/2024,620.62,0.31521057886968706
58,Montre,,27.09,invalid_date,,
55,Chemise,18.3,77.06,2025-03-17,1410.198,0.7162342945778012
6,Pantalon,,75.95,invalid_date,,
28,Chaussures,10.2,58.42,2023-11-23,595.884,0.3026472569030721
36,Lunettes de soleil,,94.44,10/07/2023,,
52,Chaussures,8.2,57.16,02/07/2024,468.71199999999993,0.23805707331888876
20,Montre,4.0,75.16,invalid_date,300.64,0.15269393256966052
37,Chemise,9.9,75.44,invalid_date,746.856,0.3793253715515114
83,Robe,,64.68,30/09/2024,,
60,Pantalon,,33.71,15/08/2023,,
78,Pull,16.6,99.72,2023-06-25,1655.352,0.8407470950873228
65,Chemise,,28.86,2025-05-19,,
93,Chemise,,48.57,2023-10-07,,
99,Montre,,81.51,invalid_date,,
26,Pantalon,,19.74,01/06/2024,,
14,Pull,,70.6,2023-10-17,,
42,Chemise,,36.62,invalid_date,,
51,Cravate,,32.39,invalid_date,,
52,Chemise,1.1,32.48,2025-05-06,35.728,0.0181461176917537
37,Chemise,,50.64,2024-10-12,,
47,Pantalon,13.5,84.35,invalid_date,1138.725,0.5783541723170126
56,Chemise,14.5,86.48,invalid_date,1253.96,0.6368815982073295
72,Chaussures,,27.23,2025-02-18,,
60,Cravate,,43.03,2025-01-27,,
15,Chemise,,71.11,19/02/2025,,
16,Cravate,,10.58,2024-09-12,,
34,Montre,18.7,88.6,2024-07-05,1656.82,0.8414926868017062
75,Chaussures,,96.08,15/07/2023,,
93,Montre,8.8,36.05,2025-02-28,317.24,0.16112501053884748
34,Pantalon,6.3,78.01,2023-07-21,491.463,0.24961222120304377
72,Pantalon,,92.95,2024-06-28,,
13,Robe,,57.39,2024-03-16,,
35,Chemise,,12.46,18/09/2024,,
34,Robe,,10.33,2023-10-07,,
29,Chaussures,,41.55,invalid_date,,
83,Chemise,,31.73,2024-09-29,,
4,Lunettes de soleil,,46.63,2024-02-24,,
42,Cravate,,93.79,2024-05-12,,
49,Robe,10.7,52.06,10/08/2023,557.042,0.28291955024770105
14,Chemise,,81.81,2023-09-28,,
40,Cravate,16.4,49.97,2024-03-28,819.5079999999999,0.4162250508658108
10,Montre,,84.89,13/10/2024,,
46,Pull,,50.3,2024-08-29,,
21,Cravate,11.8,53.2,2025-04-21,627.7600000000001,0.3188369581889639
94,Cravate,7.8,88.88,29/01/2024,693.2639999999999,0.3521061950138808
80,Chaussures,,98.2,invalid_date,,
14,Montre,,78.7,20/04/2024,,
65,Montre,14.6,93.62,invalid_date,1366.852,0.6942190231529592
72,Pull,,87.2,invalid_date,,
20,Montre,,59.81,01/08/2024,,
90,Pantalon,19.8,34.61,2024-07-18,685.278,0.34805013545593344
98,Montre,,49.63,05/01/2025,,
1,Pull,7.9,52.99,10/05/2025,418.62100000000004,0.2126160415987356
81,Pull,7.9,86.23,invalid_date,681.2170000000001,0.3459875687310619
92,Cravate,5.8,52.79,invalid_date,306.18199999999996,0.15550869366033726
70,Lunettes de soleil,8.6,42.59,invalid_date,366.274,0.18602919590879405
84,Chemise,7.3,45.05,2024-06-27,328.86499999999995,0.16702930459859436
7,Pantalon,15.9,70.05,2025-04-12,1113.795,0.5656923184753362
72,Robe,16.0,22.54,2023-11-10,360.64,0.18316770836190252
1,Chemise,13.8,68.96,invalid_date,951.6479999999999,0.4833384630855917
34,Pantalon,,95.38,invalid_date,,
53,Pull,,16.32,2025-05-04,,
10,Chaussures,17.7,46.96,invalid_date,831.192,0.42215931080508673
94,Lunettes de soleil,16.6,53.26,invalid_date,884.1160000000001,0.44903921263889707
79,Pantalon,,49.11,2024-05-13,,
19,Cravate,15.8,74.17,invalid_date,1171.886,0.5951965203011216
96,Lunettes de soleil,,55.66,2024-01-10,,
40,Cravate,,33.18,27/03/2024,,
87,Chemise,,72.87,12/12/2024,,
13,Chaussures,,95.91,26/01/2025,,
22,Pantalon,,45.57,2024-05-30,,
19,Cravate,,16.52,2024-06-04,,
80,Pull,,52.16,invalid_date,,
9,Chaussures,,34.25,2025-02-16,,
14,Pantalon,,75.73,2023-06-20,,
27,Chemise,16.1,42.53,2025-02-07,684.7330000000001,0.3477733319924873
96,Chaussures,12.0,66.55,invalid_date,798.5999999999999,0.40560595579474085
60,Cravate,19.3,81.94,04/07/2023,1581.442,0.8032084822739126
1,Pantalon,12.7,59.54,invalid_date,756.1579999999999,0.3840498225918353
61,Robe,16.8,49.32,09/04/2024,828.576,0.420830654180545
21,Pull,7.7,71.6,2023-08-23,551.3199999999999,0.28001336782964753
17,Chaussures,9.2,28.72,2024-12-22,264.224,0.13419838224882247
27,Lunettes de soleil,,22.12,31/08/2024,,
5,Chaussures,15.2,10.25,invalid_date,155.79999999999998,0.07913023780718836
27,Pantalon,19.6,86.45,invalid_date,1694.42,0.8605895862981779
50,Montre,,10.83,2024-07-02,,
33,Pull,,15.78,14/07/2024,,
95,Pull,11.5,39.63,15/06/2024,455.745,0.2314711824739221
53,Robe,,84.71,invalid_date,,
84,Lunettes de soleil,,18.88,2024-10-26,,
43,Chaussures,,24.38,invalid_date,,
21,Chaussures,13.6,39.19,26/08/2024,532.9839999999999,0.2707005819475384
87,Cravate,12.3,79.44,2024-04-21,977.1120000000001,0.4962715335318193
60,Montre,14.4,46.17,2023-09-13,664.8480000000001,0.3376738147986751
57,Robe,11.1,97.24,25/07/2023,1079.3639999999998,0.5482049422369579
99,Robe,,63.66,2024-07-20,,
78,Pantalon,3.0,80.67,2024-03-26,242.01,0.12291597465800806
91,Robe,,47.05,12/01/2025,,
71,Pull,,92.04,2025-01-02,,
1,Cravate,,71.27,2023-10-22,,
86,Cravate,,35.27,invalid_date,,
15,Cravate,,61.96,21/10/2023,,
14,Pull,14.2,92.11,2024-07-30,1307.962,0.6643090122128736
67,Montre,,89.43,invalid_date,,
74,Montre,8.5,14.6,invalid_date,124.1,0.06302992626362051
15,Chemise,9.6,76.94,11/08/2024,738.6239999999999,0.37514436951281577
44,Cravate,,95.93,29/02/2024,,
78,Lunettes de soleil,,50.54,invalid_date,,
88,Cravate,7.0,67.77,30/09/2023,474.39,0.24094090830136128
66,Cravate,8.4,23.38,invalid_date,196.392,0.09974676292316648
76,Pull,,71.39,invalid_date,,
37,Montre,4.0,26.95,2025-02-15,107.8,0.054751217173394776
20,Chemise,1.8,52.32,2024-12-30,94.176,0.04783163848350303
15,Chaussures,3.0,93.45,invalid_date,280.35,0.1423887173892507
57,Lunettes de soleil,3.0,25.2,invalid_date,75.6,0.03839695749822491
30,Chaussures,10.3,61.89,16/08/2023,637.4670000000001,0.3237671072158855
87,Lunettes de soleil,1.7,72.49,05/05/2024,123.23299999999999,0.06258958020342262
44,Chemise,,79.59,12/07/2024,,
83,Montre,1.5,96.06,2023-11-02,144.09,0.07318277256506914
5,Chemise,4.9,32.76,01/07/2024,160.524,0.08152953975456423
56,Montre,18.0,44.42,invalid_date,799.5600000000001,0.4060935362074168
84,Cravate,14.0,62.93,invalid_date,881.02,0.4474667658080173
77,Chaussures,,80.49,2024-09-16,,
1,Pull,,17.65,11/11/2024,,
6,Chemise,18.1,89.6,invalid_date,1621.76,0.8236858438137729
60,Montre,15.2,50.86,09/03/2024,773.072,0.3926403799876683
37,Pull,,81.04,2024-08-16,,
52,Cravate,3.9,96.4,04/07/2024,375.96000000000004,0.19094867911418834
65,Pull,,54.2,invalid_date,,
41,Montre,9.9,99.46,2023-07-02,984.654,0.500102087148904
79,Montre,19.1,59.12,28/05/2023,1129.192,0.5735123972398887
67,Chemise,16.1,56.14,18/03/2024,903.854,0.45906406908201824
43,Lunettes de soleil,,58.85,2025-04-30,,
9,Chaussures,9.9,90.78,05/06/2023,898.7220000000001,0.45645754545925515
14,Pull,,52.06,invalid_date,,
8,Montre,16.7,35.65,07/08/2023,595.3549999999999,0.3023785797798371
71,Pull,,50.77,invalid_date,,
38,Lunettes de soleil,2.6,39.48,2024-06-01,102.648,0.052134535625367594
5,Chemise,,14.59,07/07/2024,,
72,Pull,1.5,11.06,2023-07-29,16.59,0.008425999006554911
45,Robe,11.7,71.75,invalid_date,839.4749999999999,0.4263662155532057
88,Chaussures,1.6,99.08,invalid_date,158.52800000000002,0.08051577881320898
87,Robe,13.7,15.05,13/01/2024,206.185,0.10472059102872358
37,Pantalon,7.6,49.67,invalid_date,377.492,0.19172677618941691
47,Pantalon,18.1,31.45,20/12/2024,569.245,0.2891174083475799
55,Lunettes de soleil,,44.14,invalid_date,,
64,Pantalon,,37.11,22/02/2024,,
67,Robe,,56.46,11/01/2024,,
98,Cravate,,76.3,2023-12-08,,
65,Cravate,,75.09,invalid_date,,
36,Chemise,17.7,89.63,invalid_date,1586.4509999999998,0.8057525346563015
54,Robe,,69.64,2024-03-22,,
94,Robe,,10.44,invalid_date,,
61,Chaussures,,17.07,05/11/2024,,
44,Chemise,,82.05,10/04/2024,,
31,Robe,1.1,74.98,27/04/2025,82.47800000000001,0.04189026799654225
85,Pantalon,19.8,32.61,invalid_date,645.678,0.32793744343305375
62,Cravate,,46.64,06/09/2023,,
53,Lunettes de soleil,3.6,73.11,2024-08-15,263.196,0.13367626489024872
60,Chemise,,65.2,01/02/2025,,
39,Cravate,5.7,85.33,invalid_date,486.38100000000003,0.24703109239344087
92,Montre,,67.22,19/11/2024,,
39,Montre,,47.65,2025-04-18,,
17,Pantalon,5.0,54.24,invalid_date,271.2,0.13774146658093378
91,Robe,2.5,24.87,15/05/2025,62.175000000000004,0.03157845016471077
18,Pantalon,,48.95,03/05/2025,,
79,Robe,,25.8,invalid_date,,
69,Robe,9.5,39.55,2023-07-13,375.72499999999997,0.19082932349233533
94,Chaussures,5.0,92.62,12/10/2023,463.1,0.23520675948978778
50,Chaussures,,26.75,invalid_date,,
72,Cravate,,97.3,24/01/2024,,
91,Pull,,90.16,2024-04-05,,
84,Chaussures,,54.97,2024-04-30,,
8,Chaussures,15.7,77.09,2025-04-15,1210.313,0.6147134500072631
71,Pull,,93.05,15/12/2024,,
91,Chaussures,16.0,78.7,17/09/2023,1259.2,0.6395429746265185
44,Pull,,56.91,invalid_date,,
86,Lunettes de soleil,10.5,28.65,invalid_date,300.825,0.15278789337835327
57,Chemise,,90.21,invalid_date,,
5,Montre,,28.57,2023-06-11,,
92,Chemise,5.3,61.83,invalid_date,327.69899999999996,0.16643709755569844
70,Cravate,,59.48,15/06/2024,,
64,Pull,,97.86,06/06/2024,,
42,Cravate,,22.06,05/09/2023,,
15,Robe,,90.78,invalid_date,,
8,Montre,18.0,79.74,04/01/2025,1435.32,0.7289936645020129
84,Pull,2.8,64.92,2023-06-02,181.77599999999998,0.09232335114017633
39,Pull,,38.77,2023-12-17,,
26,Chemise,10.7,37.02,2024-10-24,396.11400000000003,0.20118482040280242
94,Pull,14.0,25.51,2024-12-30,357.14000000000004,0.18139007144068842
95,Robe,,10.86,invalid_date,,
26,Lunettes de soleil,5.4,61.83,2025-05-11,333.882,0.169577420151089
92,Pantalon,16.6,42.55,12/09/2024,706.33,0.35874236758890476
53,Chemise,2.6,95.93,2024-05-11,249.41800000000003,0.12667847017582357
39,Cravate,,52.57,2023-11-29,,
24,Montre,5.5,20.44,2023-06-23,112.42,0.05709769790939741
4,Chaussures,12.8,55.23,2024-12-13,706.944,0.35905421589451203
12,Robe,,60.44,invalid_date,,
47,Chaussures,4.6,70.85,invalid_date,325.90999999999997,0.16552847114082644
20,Pantalon,13.7,38.88,2024-12-18,532.6560000000001,0.27053399197320754
7,Robe,19.5,92.02,2024-07-02,1794.3899999999999,0.9113639757306851
5,Pull,16.4,20.08,2025-01-22,329.31199999999995,0.16725633422824654
29,Pantalon,16.7,20.59,2023-06-23,343.853,0.17464165379149643
85,Montre,19.2,18.35,27/06/2024,352.32,0.17894201145204497
78,Robe,,45.75,invalid_date,,
36,Chemise,11.6,32.47,03/01/2024,376.652,0.19130014332832548
28,Robe,10.9,80.05,09/09/2024,872.545,0.4431623449773631
64,Cravate,,27.59,2025-05-04,,
35,Pantalon,,79.01,2024-05-16,,
52,Cravate,,41.07,invalid_date,,
66,Pantalon,,32.78,17/08/2023,,
26,Lunettes de soleil,2.4,45.97,12/11/2024,110.32799999999999,0.056035178926774565
64,Montre,,82.63,06/05/2024,,
46,Lunettes de soleil,16.0,10.8,2024-05-08,172.8,0.08776447428165694
